Id,Nombre,Equipo,Puntaje,Competencias
74337,BTRFISXUH,Petronas,7726.61,17
74569,ZBJSCGIIO,Jeep,4052.38,106
90745,JYFBYTFQG,Jaguar,8880.59,57
79234,HATTCXEOE,McLaren,3510.49,8
89624,OWOBKAURH,Castrol,5426.82,185
13512,KQUGBGIPP,Subaru,1988.72,139
61008,IIQZUSNNZ,Kia,9233.70,128
9954,EQQRHNXWY,Ford,8982.58,146
56451,TXPLMRCWK,Maserati,7713.64,187
19679,TCFWCQNYL,Shell,5801.27,97
69269,RETVILDMK,Audi,8428.07,6
96852,XLEDZOIGG,Michelin,7299.34,64
26123,YNEWDHZBY,Subaru,6863.23,184
88255,MGWBSZTXO,Nissan,1640.28,148
52258,TEZQSNYQB,Monster,9856.46,60
19926,MUEPEHOTX,Land Rover,7281.15,27
94021,DFLSRVUHF,Nissan,17.09,135
44883,SUVJRRGMF,Audi,836.22,75
24404,TPBCVOIGM,Dodge,3707.53,112
7731,ANRPTDUQT,Mazda,7632.35,6
67485,VISJZIYSP,Mazda,5202.35,108
76285,ZWLIVGYTV,Toyota,2988.53,183
36945,RPIGEDWDK,Lotus,9848.72,196
76345,RLYXRKVXV,Bugatti,2791.53,103
25186,BFVAROKHW,Bosch,4743.14,139
51578,PZRDSGHMG,Pagani,4029.92,63
34770,XIGZCYBGB,Lamborghini,2982.43,148
10420,FTDZAOVFO,Brembo,6060.30,182
8199,AZAIWFTIW,Castrol,3107.63,7
25640,WZLEIUTHN,Bosch,7208.67,60
47880,CYTFMEJSW,Goodyear,1658.35,121
36838,MSFNPOYPW,Pagani,4005.96,28
52619,SYMERIVGM,Bugatti,9492.72,187
60243,XPVFXWKNB,Dodge,392.72,49
31901,SGTSYLZLM,Chevrolet,9005.87,142
53170,CDVARTAVH,Pagani,3005.27,21
22613,ITONPAHBM,Pirelli,6480.17,169
68368,CJITZTYMR,Ferrari,6583.69,83
20505,UHVFUKYNB,McLaren,4282.70,116
64656,DPWSOODTD,Chevrolet,9825.86,7
42288,ADSKCFNZW,Peugeot,6250.58,54
81532,DPYFNIPGK,Texaco,9559.94,183
27709,GNIMQKTJA,Ford,2985.43,109
1177,OTPQMAEKY,Texaco,9006.65,106
34888,KPFANRDCM,McLaren,5035.91,15
37937,THPVSAVWA,Mobil 1,229.38,25
18673,CRSKAANCH,Monster,3310.38,126
59584,LIQFTESNN,Mazda,3012.74,106
3333,JIPZZNLXF,Monster,4131.33,149
27824,WWPYTKKKX,Red Bull,9727.77,133
58358,PNBYPMFAU,Chevrolet,6913.19,49
26608,TKGOKVHHH,Jaguar,1712.76,116
81044,XEDUQHEYH,Honda,8180.89,92
29247,KTPNZCANY,Kia,5260.57,165
33308,DDTJATYRY,Kia,8747.44,55
98487,MOGZYVHGU,Pirelli,1581.14,145
93231,WFMQAEXLU,Oracle,7141.17,196
49464,SPDYADOYV,Porsche,4916.16,154
99300,UKYTFACYX,Castrol,1977.99,123
14610,TZGDDUFPG,Jaguar,5328.72,139
59921,RAGVMZYCB,Goodyear,8813.07,104
55358,IQPFFEYGV,Bridgestone,2366.16,190
12206,KSMLHHXDJ,Mazda,8941.10,173
67490,AEGWMETCA,Goodyear,6620.23,88
7165,OVTHCNNWP,Koenigsegg,3019.77,102
57864,ZNRQUOBPU,Aramco,3264.34,150
80348,MLWLMPAAH,Volkswagen,7649.01,146
1167,NUIZUPYYL,Jaguar,3430.41,110
14239,IYOULWETZ,Haas,7295.16,152
69512,JIRTARZQR,Sauber,1855.99,66
35409,EESRLEQMJ,Michelin,1956.12,51
16291,OESNWNFKZ,Volkswagen,9270.92,145
62756,GLRCJEZMJ,Mobil 1,154.70,193
42072,FYDIHOMKZ,Lamborghini,4111.75,173
38351,NNAFPZQTP,Michelin,8042.21,99
89220,PDYZGOCOW,Lotus,2598.05,152
44902,RHDCTXIRD,Porsche,3721.31,103
55996,ATRWMZPYR,Dodge,1506.01,25
93376,JUVURFULC,Mercedes-Benz,1844.99,34
43453,BQYCABXLG,Koenigsegg,9861.49,7
97349,CYIAMAQHT,Petronas,1968.77,32
55096,FGYMZTYAQ,Pagani,3897.29,37
46335,GYOAILYFG,Citroën,7707.68,138
31862,QRFTXAJDI,Red Bull,7286.43,46
42638,IWHSTPAPJ,Petronas,422.49,128
12575,UIKGRRLAK,Jaguar,4909.44,95
2289,SBQHLAROG,Alfa Romeo,8416.45,23
51510,KMFPFNIVZ,Bugatti,6582.53,149
56538,YLIXOFIRQ,Mercedes-Benz,5103.33,5
84404,IJHUZTGWU,Williams,4242.21,56
19472,SXTQZHXYZ,Koenigsegg,6899.56,148
52594,VEFNJVPOS,Lamborghini,1852.94,6
74414,LDJNDIQVB,Lotus,5432.21,19
45135,RICHRWALV,Ferrari,1221.22,32
87675,TQKGYNTMT,Monster,871.33,100
53288,LIVOZPJWB,Mobil 1,1022.42,190
53562,EQNNCXOKM,Volvo,5752.24,123
96106,STONJNXYS,Porsche,3911.44,114
66766,ZKTAKDNRX,Volkswagen,7433.63,169
71215,BKASFHACK,Haas,8837.76,66
26997,HPKTDDMEN,Sauber,9477.65,13
98461,MWSSOKMSX,Red Bull,2614.73,26
53140,LLLEJANXW,Michelin,8825.08,96
31416,OYQZROUMZ,Volvo,1235.28,188
89092,HCUPWDMMR,Michelin,3530.54,12
39608,GHSDUCHJR,Volvo,4843.81,121
10800,BEDWXWWIG,Michelin,5927.88,113
24240,TQOKBHDZD,Pirelli,9665.68,119
91408,LCCBARLVZ,Renault,1481.28,155
84784,JJJLAENFX,Texaco,1855.36,130
55339,IMWUZENEV,Oracle,5741.00,148
20150,QLLQQCFQB,Maserati,1621.83,154
72829,GSBKPTDQU,Pagani,1126.29,65
79884,LKMDRTAXW,Toyota,6760.13,51
22434,IADDYTYDO,Volkswagen,2746.57,88
75068,NNAQCETER,BMW,4681.80,115
19671,BAUDYNHLJ,Texaco,7108.78,174
39789,GGSSTDRCQ,Shell,2328.69,120
28847,JWUHOBNSB,Land Rover,1149.09,103
92802,IRLBQXNLR,BMW,946.83,10
30319,NMKXMPTTN,Goodyear,87.93,34
43688,VJXANOSSI,Kia,5806.44,180
85041,OXHKOVVRL,Koenigsegg,7954.84,43
51680,ILFAWRBIR,Honda,4217.43,124
43506,KGLNVPOKJ,Aramco,4406.68,55
90646,SGRPEYRAZ,Volkswagen,5311.85,96
8261,DSHWIOIZG,Castrol,8742.55,167
98303,NNUEMCYYM,Monster,4146.91,30
659,AYUFAQMTG,Michelin,7706.13,99
41607,ITSFSVARM,Dodge,8405.43,28
93574,YOVTGJKUJ,Red Bull,4446.85,125
40004,INKPAGSTB,Bridgestone,9438.88,143
50358,QXTRJDMZV,Michelin,1840.47,167
74929,VSQDWSCWT,Chevrolet,5326.60,124
72496,AYPUYWQQW,Chevrolet,1427.25,77
70111,OHXAEFKHR,Land Rover,1396.65,52
23756,GHVFDOTEV,Sauber,1057.41,165
42323,RWRDKOTZS,Volkswagen,173.06,2
57111,QCCMSZSUJ,Audi,3476.35,145
44900,YFBETSTEV,Michelin,6012.28,125
43290,UBYIPRWGL,Aston Martin,8243.95,176
62730,HGONBFKWE,Volvo,3957.70,186
71766,LIPRFBBNC,Dodge,9478.71,122
37426,ZYBHWQMAT,Nissan,2631.56,83
457,KWEJNWUSI,Haas,7424.74,160
7743,LRSYNADLI,Bridgestone,1776.07,77
40131,PFTVUFLVC,Alfa Romeo,5424.26,16
53004,SIEICCIBI,Honda,5907.14,51
5010,VYBCNMFOE,Oracle,6223.42,3
89458,PFVJSWXTN,Peugeot,8414.48,31
59197,CGZMKRREA,Petronas,3076.56,41
72833,UAUMMAWOE,Michelin,3918.36,187
81587,ZWWDQFEVG,Toyota,9741.18,143
44789,EWWIDYVQX,Maserati,5260.12,66
94494,DNYHNYFID,Kia,6533.37,173
87736,LFYZDESAA,Petronas,5813.77,51
29491,ZDNAUZKNH,BMW,1355.83,85
35190,AHCDBDDVV,Lotus,3256.16,136
96679,NPOJBCCFY,Chevrolet,1357.06,174
62623,OAXANDEMJ,Volvo,5191.17,125
73970,HMXUJZYVU,Shell,1120.33,35
28103,SFUOADBML,Mercedes-Benz,356.25,97
28873,XOKJRLJHE,Chevrolet,6524.89,196
45968,VJHVUELRN,Texaco,927.97,175
58010,GHKXZJGEC,Koenigsegg,833.12,42
53711,IEFSFNLCK,Red Bull,1049.73,142
34637,TQIIZKUES,Haas,6167.93,175
38754,VKOAFNUQE,Bosch,6811.97,77
56388,EXVQGGEWO,Bosch,944.17,44
59616,SCYLQUAVA,Citroën,9112.04,154
17057,PUCCMYLYI,Texaco,181.72,27
4797,VLQGGCKNN,Chevrolet,9116.95,31
59318,EFBSTSAVG,Petronas,8944.36,181
55496,LVOLMMZMN,Nissan,285.81,190
53072,PSYSPTTWW,Lamborghini,3124.78,83
31352,YNSZEGQOK,McLaren,7612.40,133
95099,MRSJRELWB,Hyundai,2528.84,98
69626,TGLMWCZZK,Mercedes-Benz,7243.75,80
19663,TPQBLCNPQ,Volvo,2660.57,35
14767,RPZPMCNSE,Williams,3715.83,143
65703,HPVPZODEO,Dodge,1512.05,85
86503,PQIQPZJJO,Brembo,7691.74,108
47155,NHSLJAYNL,Volkswagen,318.18,82
18823,NXYZLGPVO,Land Rover,6709.20,158
91567,LRCJYTJXG,Aston Martin,295.97,178
6539,OQQMGYGGW,Koenigsegg,5433.38,5
37383,ZMNGKYHUJ,Lotus,9570.56,49
25231,UKPCMAMZC,Monster,7001.88,135
16358,HYLQCCHKM,Peugeot,5138.33,100
97345,TQWFHNNSP,Mercedes-Benz,738.26,138
57758,FCELOZJZU,McLaren,9911.36,58
99729,JRXUGEWLL,Toyota,6396.87,80
26502,EUNNMLZQD,Shell,9784.26,97
33340,UFVNOOASO,Monster,8267.74,115
31757,QXPHFRFZW,Michelin,7586.96,77
43170,DHGJULFXH,Bridgestone,8978.50,36
73231,AMSPZLMUV,BMW,4153.99,132
25342,RCTWHIPTV,Red Bull,3671.63,68
68486,LOEINOODS,Chevrolet,3468.54,165
13436,STMTFXSJW,Pagani,710.43,177
5696,XWCSSHJSE,Kia,8308.98,196
40567,FWSXUNGVU,Brembo,4027.53,122
89365,YVNHVHRSX,Lamborghini,6329.49,197
84526,HKMLRSIAS,Alfa Romeo,5371.96,167
78027,CCOWYHZFU,Alfa Romeo,2494.74,12
57724,FFBHRDGWE,Jeep,7761.74,7
74,NMQSIJLRD,Lamborghini,7751.40,162
25177,WAGEHLRKX,Monster,2874.85,69
70292,XRKJCRZXS,Toyota,81.01,34
67190,DWEGDOIBW,Nissan,6467.23,179
91933,JIOKAFWHQ,Lamborghini,1115.09,23
38148,UOATVYNXQ,Audi,487.60,79
33776,GTKBMCQJR,Monster,3040.72,12
9272,ANLFPSITC,Mobil 1,3661.48,7
47757,COPGOCMHP,Haas,5487.81,157
81816,QQXRMFBAP,Lamborghini,9145.57,95
85319,ATBQHLQKM,Bosch,2247.99,56
80773,USXGJSMVA,Mazda,3019.65,12
90580,DKHOUUXJJ,Kia,2947.22,29
54629,IAUEWVIUC,Bugatti,1738.94,11
91410,CDHTRZIDD,Chevrolet,601.54,132
42854,QBSMXCEQO,Oracle,1659.63,57
88044,IMGBLVOAK,Volvo,9876.57,69
4379,XNZPZTENL,Mazda,3150.82,107
59906,IKFNGNVHO,Lamborghini,5553.83,21
14982,BVVXYBALZ,Monster,2577.19,67
28610,WLXOQDAHI,Subaru,7418.46,73
78139,PDYVMMZTE,Dodge,78.06,153
61554,ZUCOETVNV,Petronas,5019.75,188
12798,PZPJCZNJJ,Petronas,8896.33,57
31623,FNZFHXCHP,Koenigsegg,5080.25,199
20473,CGLASNEMC,Koenigsegg,3011.38,60
22149,VBIAZQDLT,Citroën,9539.53,168
54654,OQDQFEBUL,Mazda,5901.49,70
58722,ZTTLMCAEG,Hyundai,6233.91,57
7874,DJUMEUPDN,Subaru,1092.89,56
64437,WXVBWKPWS,Red Bull,7657.35,40
52982,EILMARCHA,Mobil 1,5611.75,154
60781,HXZLHGFFQ,Mercedes-Benz,1740.32,149
77092,AFJCNIMDI,Dodge,7459.82,192
61065,RJKXMLYGH,Bridgestone,6810.99,136
80959,RFGPPSTGI,Jeep,2052.48,124
91745,CBQSXJYAB,Lotus,5215.56,107
26604,FDPQJFOXW,Nissan,5804.82,159
47783,PIPUFSHEY,Red Bull,6419.96,161
21801,TXRYEIOTF,Citroën,9832.20,22
16163,JYNIMDSLE,Lotus,8569.17,187
85938,FBDXOHLZQ,Ferrari,7420.82,102
74755,QLYLORHKM,Michelin,3481.45,134
88903,WRYYJURAM,McLaren,586.94,89
31339,FIUCIDPXF,Monster,5862.86,3
15007,UYRAUPXYL,Subaru,131.85,39
94875,AKVYUIPIC,Porsche,3806.18,50
46383,YTZOHYIUC,Subaru,9992.59,183
10367,HFFYIPJCB,Oracle,8151.69,82
52935,NVEHAKIMW,Jaguar,1751.28,141
8953,NWNUWOXBM,Haas,5673.67,16
64165,MYOFQLFTK,Jaguar,3094.96,28
42764,VWOXFLAQI,Jaguar,1052.20,192
97642,YMPQTBUZJ,Nissan,9308.82,99
84508,WJKOSGLOB,Petronas,6295.50,169
87720,GRJNLQKAU,Castrol,1926.08,118
25417,RSQRKKHBR,Goodyear,9287.80,51
88160,XZGPBZQPR,Aston Martin,5220.12,6
49877,CNCYYEUKK,McLaren,9664.66,94
42741,GLQPLYUSY,McLaren,4545.47,84
11347,XWJBHPYPD,Texaco,4831.42,47
78675,VVYEZJPSI,Citroën,3590.73,101
13648,GAFLKJIVR,Peugeot,2611.12,93
84314,VPZYTODTT,Red Bull,742.17,54
21444,CAVOSMZUL,Ford,5410.01,49
28415,JHJYLTTLM,Citroën,3310.52,88
72515,WUKREVVXD,Goodyear,5211.86,128
11578,AVSYHALXZ,Aston Martin,3186.86,22
59424,JGPUKNRTS,Subaru,1667.12,190
73865,XMBXLOLPH,Land Rover,9828.70,111
44720,BCBNMNBKA,Aston Martin,7460.20,103
34727,HEPRFEKHC,Kia,9205.65,63
52815,DGPWVHBBY,Pagani,3239.68,150
63567,BVHXGHESV,Bridgestone,465.75,183
6720,QHIMJQIRA,Aston Martin,7178.32,50
82012,XPAZLCFWH,Mercedes-Benz,7831.38,99
68471,ZPUXHQIFP,Honda,4163.55,59
19903,FTIFKKQZJ,Bosch,9090.24,54
69346,XGKYAHYER,Aramco,3037.95,40
82430,VYLPAFLVA,Jeep,7352.13,116
7318,YKOSRGUVG,Volvo,9150.96,108
40252,TWNEKMGBM,Williams,8883.31,139
40599,ZIWOATSYT,Castrol,2064.35,68
2154,WSCHDRYXR,Volkswagen,2734.55,32
32162,IYPKUAWFA,Audi,6288.94,145
86260,YCKBZCCCJ,Sauber,8334.87,104
35199,AQNQHXBTS,Subaru,3973.69,171
54019,RUXJPXZJE,Audi,2940.16,90
55642,HDBKZJISF,Sauber,3230.05,194
65503,XINXKBXVU,Audi,7785.19,157
19208,AAUWSMQRK,Williams,9637.03,5
957,EQBJQIQUC,Texaco,2731.85,58
72584,RNSSAVHTB,Texaco,917.78,72
55790,GHEHEPZQI,Renault,4038.45,62
77023,BTUMHZFPV,Aston Martin,4642.51,17
9694,BPFWJURRU,Michelin,1691.09,148
77585,RFVVJVAGR,Renault,8766.14,183
89443,CMMOLKUHH,Petronas,4788.25,66
65916,MAIHNRSGL,Koenigsegg,5523.26,33
95802,MYKSFPUIX,Jaguar,8160.70,19
49730,TZTOKLQIL,Jaguar,8510.33,158
69995,GBFMNVYBN,Bridgestone,2848.28,47
26168,TRKVEVOAK,Lamborghini,3776.95,112
55513,DIWVEGMUV,Castrol,7101.89,104
98614,IXGCNZHEW,Mercedes-Benz,8898.23,130
82002,JAAEIRXNT,Chevrolet,6463.62,199
87691,XJUEPQTNG,Bugatti,7940.28,133
17871,BOTXYFCWV,Subaru,242.42,152
15314,RZAZISYDZ,Maserati,2320.71,22
42035,SCASUALBK,Michelin,7000.12,148
73109,EREIZAJBM,Oracle,1715.20,130
11939,BKBYGEYFQ,Volvo,9953.57,44
65911,AWIGNHJEE,Land Rover,1753.17,139
52732,OJBPHYOGK,BMW,760.14,56
50145,KVTIARQRM,Ferrari,8867.92,14
87337,CEZLDNTHD,Toyota,8219.36,8
62602,KUGGEXKQB,Subaru,9200.19,15
81682,TJCZKSEXU,Chevrolet,7478.14,69
6426,WOCAWCMDV,Audi,462.39,27
22436,SCKHORTYT,Mobil 1,8096.33,50
8163,PQCCZANGR,Toyota,2313.51,111
63505,SYNMKCSGP,Pirelli,3980.41,77
90640,SQEWJJVWY,Maserati,6098.83,183
54370,KCVDBNLMO,Toyota,5346.90,30
11974,LHLBIIEKF,Bosch,5416.00,50
25414,JZRFFOBUA,Audi,1387.80,53
30738,UXWRLGQVW,McLaren,3684.05,54
37887,XUPYDAWKQ,Michelin,8745.84,69
63823,INEMKUOMS,Petronas,6793.04,31
29643,PUOQRFRWJ,Mercedes-Benz,480.17,175
32868,XPRBZXCSJ,Michelin,7883.68,7
67297,ZRPFVGYRA,Haas,2162.60,188
80921,OPNRSAQLH,Volvo,4616.19,112
15873,QGHIUNZWI,Monster,2096.63,136
25497,WMNHVFTGG,Bridgestone,1869.15,103
60442,WXWVEOLZL,Volvo,1967.37,162
54928,EBEOUXBOS,Sauber,6028.30,5
79273,BUDSCXGFL,Mercedes-Benz,9709.75,173
20636,HINGIXVUY,Michelin,7536.51,149
9073,RJAJUQZSJ,Lotus,7151.03,182
11874,LNZAAPNEZ,Aramco,7763.24,70
30661,GKOFJWTIN,Honda,9739.97,60
24661,TZMTXWQRI,Aramco,4003.70,140
2394,MHGFFXWBV,Petronas,8339.02,191
48617,BNCVBTYXU,Kia,6466.59,167
18724,XOIKVEIUQ,Volvo,8379.94,67
44156,MDCRPHPEX,Haas,5145.41,179
89281,IXFARFIWX,Castrol,3486.27,160
8349,UGOKFHFPU,Ferrari,4296.71,195
87759,TJBFGOMCO,Mobil 1,6728.34,113
69272,HIKRWJATQ,Williams,8226.33,14
31696,BJIRZHUBG,Subaru,1761.65,27
27990,JEYKULFSP,Audi,4478.06,32
42592,LIAHBXGRZ,Haas,7558.25,41
83737,WECTERQUG,Ford,2948.22,87
16109,IGADVTPWZ,Bugatti,9124.44,28
28898,GXZKZEKAD,Jeep,3004.60,51
4332,WYNFAJFYQ,Kia,3185.03,132
17207,KIJJOOCSJ,Texaco,2904.18,116
39409,FYZDSVAAN,Ford,8219.81,182
97206,YKCMGFILF,Maserati,2886.80,175
78329,AQDMXLYEE,Kia,5460.36,197
64489,ILWRIBLBH,Hyundai,9420.06,149
99397,YBKQTPJSG,Castrol,5108.31,5
37354,NKYPZDESV,Audi,2561.85,77
46898,FQBAHHBJY,Petronas,8424.31,27
73395,IGBFMWOXN,Williams,2347.47,95
1020,MLCEZXQCF,Pirelli,3926.64,121
34012,TZLFSNWKX,Mobil 1,2140.25,181
44187,HTHHKHFSO,Castrol,3082.71,100
39828,JBKNTMATH,Red Bull,8699.26,177
91115,RVSVEZABG,Land Rover,6010.72,200
18832,KRGFDPBBP,Mazda,2351.23,54
32025,XHNIAJXRB,Maserati,783.44,8
91089,BHCNRGMDY,Kia,8481.18,152
67815,ZCHWURCDW,Dodge,8120.91,160
6067,JPUACIVWF,Porsche,2501.37,107
60075,BHZQZPKHR,Dodge,2660.14,82
71851,WXUVWNJHO,Mercedes-Benz,8686.62,5
37212,VALTGFLTD,Porsche,2118.94,140
72659,VMLBOANAU,Michelin,677.66,112
7749,NHOQPMVVG,Nissan,1806.43,67
43953,MDISEGEUU,Audi,4643.36,184
42911,UNSKFGFTW,Peugeot,9352.50,179
77968,GFCKYBWRY,Texaco,8274.54,58
93560,MPPIIAVCV,Aston Martin,609.63,74
37429,UOBPTXKRD,Renault,5062.60,2
6448,PFVSEZZFN,Goodyear,6899.21,61
12630,MGFGZXYAA,Bosch,703.74,111
40389,CWAUMMKRI,Oracle,9685.64,30
16314,JXXSDJDBS,Goodyear,1342.70,148
79009,BINDRNXFO,Hyundai,90.74,15
7061,IOAVBMQDH,Renault,6559.32,91
46632,FVTTGNEBF,Alfa Romeo,4852.39,140
48529,XLPDRVWBI,Monster,2554.16,165
6407,PWOEIPMLQ,Koenigsegg,10.89,138
18351,FALOMOLOG,Koenigsegg,9509.09,21
43733,GCGTIMACE,Subaru,5056.76,29
7108,GPAZDIOHA,Texaco,2553.12,169
93103,CAIIJWQXU,Nissan,4382.40,32
64854,UBIEQGIKV,Goodyear,3586.07,76
99931,FKRDSBEWW,Shell,9010.33,48
51096,TYGCIYBJP,Oracle,6643.49,93
97454,ERYGNXZQH,Bridgestone,3733.10,94
4203,RGLJUSYGG,Bosch,5060.47,50
79456,GDPDYUWGC,Bugatti,1737.68,17
97308,NQBJHYNWE,Bosch,7042.79,12
678,ABWYOBQCJ,Red Bull,7172.94,132
90406,ZRFQLOJFE,Bosch,4208.87,65
42368,AGJABOAVC,Hyundai,4670.45,146
23679,CSPYGNPSV,Petronas,9126.52,10
4363,CWYGALLSB,Toyota,369.17,198
11161,WMHLJJJJJ,Jaguar,5781.61,106
55277,LMXIIDXJX,Dodge,2531.86,108
66523,GSYNIUHUL,Mercedes-Benz,2728.11,71
67452,WNGRXYZHO,Shell,90.40,121
41311,QSDWHJBVL,Ferrari,8792.22,126
84748,SPTDSQUEX,Honda,323.33,14
92999,MORGVJEDJ,Hyundai,4446.57,132
71745,BZQQZBSFV,Subaru,1381.97,176
30460,IXCFTWYEM,Toyota,7549.71,157
6012,REEKJELMF,Koenigsegg,788.84,53
81084,BBDJBCCGV,Hyundai,9147.99,148
72439,MAQWYQCCQ,Petronas,5219.30,163
32308,PDCZBIHOT,Renault,5795.43,142
72704,CKYQUJFCZ,Brembo,8025.45,90
36378,DOQSWSUMS,Maserati,4366.69,82
495,BJJTYIHZI,Peugeot,5604.99,143
90915,NSJMTPPJW,Petronas,9534.95,33
881,QIHIVABPU,Monster,2795.46,197
72008,CIGRVRDWU,Volvo,8983.50,64
76555,BAEBIZMAE,Lotus,2689.33,104
38579,HPXVRKMLO,Texaco,5603.79,180
17429,ZBVGAZXJH,Petronas,6079.47,12
66255,MPGNVPYCT,Koenigsegg,9294.45,151
83166,OLSYKXYWU,Aramco,3636.51,193
97764,ZRRTLUGFT,Bugatti,7770.11,27
57593,WCUKOHQAS,BMW,9225.22,133
33996,ZPNGDAEZY,Citroën,636.85,100
74677,ADHLPFDPW,Sauber,1565.90,134
63021,BTFAGDKRK,Nissan,7709.10,69
26112,DGYXZMHCV,Williams,8231.08,158
52235,JSJIFFAIS,Aston Martin,3431.17,145
13761,VBGTAMBYM,Aston Martin,7229.65,84
16740,TVSIIGTBQ,Bugatti,7459.03,87
32166,ZHFKKRPRS,Mobil 1,6427.92,21
52290,FKJEBOODH,Aramco,6270.56,188
38443,GKQDWBNNC,Toyota,5903.18,184
785,AHCBBUQVK,Porsche,1409.61,33
72575,LUSQCZWYP,Jaguar,6240.86,95
76050,AHZFQRBWM,Mobil 1,2329.54,92
12228,NUWSRNXKN,Hyundai,4956.11,69
89146,JMTZKQLKH,Bugatti,864.59,70
50162,EODXQUPLC,Toyota,8796.24,75
62609,RPAJOKIBB,McLaren,1599.62,99
38827,ITLEINMTO,Castrol,4495.48,23
40306,PXWLUZXTL,Castrol,1561.89,67
45206,FUGLXWQIN,Peugeot,7172.34,103
29882,NRPHIRTKY,Toyota,126.91,58
11033,NFUUFASFE,Peugeot,6848.51,76
2864,GTBWVGKPA,Bridgestone,7116.15,164
56130,RRMIXNEYZ,Sauber,7760.88,21
35098,MPRZTURTX,Toyota,5603.90,87
64724,GFYGLOZEM,Pirelli,2061.43,81
33709,RWSZDEAOG,Dodge,3978.56,8
81373,ISUGCTLLR,Lotus,266.47,15
28554,JMMYZLPJS,Haas,2510.33,89
84511,GLOIYVYSM,Pirelli,1289.80,93
72878,NBOBJGSYV,Peugeot,2401.08,200
69833,IJPZENNFJ,Hyundai,6644.02,32
97979,DQGSIHRGB,Hyundai,9280.16,139
31484,JQIEOQACE,Nissan,4176.38,72
63389,HTKZAEESN,Lamborghini,1418.83,13
40197,OZTJQMYPW,Lotus,4101.34,133
94395,ZKZEPPFJO,Aramco,5584.06,141
78677,OLBKGKWDG,Volkswagen,2699.24,152
27304,ORDREKYUW,BMW,3955.60,121
29858,WDWTEDEHK,Brembo,7504.90,118
5713,USOETEMDD,Koenigsegg,5544.07,122
4485,XDHUICHIO,Bosch,41.18,86
20277,EJPXPXSYZ,Peugeot,8649.15,129
77167,EJWNYZCGB,Mazda,1663.67,163
91248,KPGZXBNCJ,Mercedes-Benz,6793.55,64
8533,FDGBZALIJ,Maserati,1800.78,156
72363,ELVSEORIQ,Maserati,2554.10,59
51776,AGRJSTWHE,Nissan,825.58,151
93381,NHNIBQUZO,Bugatti,223.66,186
92938,EKTQITZXL,Subaru,3152.43,111
98887,FHFPTBHFF,Brembo,714.01,155
35274,FTOGQOPSZ,Aramco,122.04,20
48585,IISQBUKHV,Porsche,8465.14,126
47060,YHNKOLEXY,Land Rover,6086.03,155
51682,XJQXQGWYR,Brembo,7503.77,17
94355,MZUPFARYH,Hyundai,1013.69,72
81758,KNHBRCEGB,Goodyear,4583.11,77
3336,LXVRAETQF,Mercedes-Benz,5026.06,170
8284,DKLANZAUV,Sauber,9136.37,65
40013,PNKTLCPZC,Goodyear,8006.47,14
45401,DYRIENGWH,Lotus,8473.24,115
58982,PWUKFJCAU,Bosch,4601.72,2
99201,XBIAVLOOR,Lamborghini,8170.51,179
5641,PQMZMHEMA,Sauber,1790.88,44
96691,ECDOFKHUO,Bridgestone,1041.08,84
15938,YXRKKOFUQ,Land Rover,6403.55,68
42257,TJLXTOTLU,Aramco,269.68,35
40966,ORGTYMWDC,Toyota,1795.38,144
64682,QKBOMWYPB,Mazda,3390.70,10
11176,HBRBAWXKW,Ford,5547.80,74
36399,MBPERPFFG,Chevrolet,1208.81,160
25532,GVJOXVCPU,Nissan,7406.02,54
99788,OCQXDQAKD,Volkswagen,9978.61,117
80785,NRIPFETZJ,Alfa Romeo,6362.08,42
98499,OHEJNZTKC,Mercedes-Benz,6412.86,52
82692,YHODFUMPE,Red Bull,1175.42,50
93300,VWHVMYWTN,Audi,9793.96,115
19366,VZQQBTLTS,Michelin,8184.13,95
7992,FXCHJFQQK,Porsche,8645.77,195
52716,EEESHBNXK,Nissan,1001.95,79
10246,WIAKOMHPE,Alfa Romeo,700.71,117
97568,YQCHVDCAZ,Honda,2162.82,127
75775,TEOTZTXAO,Aramco,2889.23,98
25681,HYHJZYEPJ,Petronas,239.06,140
29102,YWRGCZPGM,Petronas,3138.92,56
23443,FRXKJXFJR,Michelin,8729.12,156
61046,JVKRHKJON,Lamborghini,7847.97,3
10652,OMAGDOJLM,Ford,9284.89,48
83810,IWKGPHRIG,Petronas,5671.28,113
87140,GBJYMLBQQ,Red Bull,9802.13,157
56308,SCZRTNCTH,Jaguar,6803.06,186
59505,NXPNTLGXO,Land Rover,2334.00,182
77268,ZWXMHSPFA,Citroën,8977.71,142
46812,VWMJQFADW,Hyundai,6356.53,4
85880,YDDHVBZQE,Williams,9941.23,109
15095,ZHMEJBLAN,Dodge,1545.01,56
34591,TOJJEGTTL,Nissan,1848.77,167
72570,BKRWCNHJV,Citroën,4382.68,1
85135,CYIUAMHTC,Pirelli,8572.09,86
77445,TMASYCSIT,BMW,7405.81,105
6933,NLPKKEKPK,McLaren,2017.62,177
47308,SIOOKEXZI,Kia,2961.14,45
44296,XEYUKHEQE,Volvo,1301.12,15
47265,AZSWZSRSQ,Audi,8464.73,66
57110,DONJERSKV,Kia,7002.37,177
94904,VMXJBEWYV,Mobil 1,3803.15,50
81230,BDLDPORWQ,Nissan,4139.22,39
52226,XILEHLQZN,Michelin,5313.52,156
